#X,Tire_fl->fzcp_Force(abs),Tire_fl->fycp_Force(abs),Tire_fl->fxcp_Force(abs),Tire_rr->fzcp_Force(abs),Tire_rr->fycp_Force(abs),Tire_rr->fxcp_Force(abs),Tire_fr->fzcp_Force(abs),Tire_fr->fycp_Force(abs),Tire_fr->fxcp_Force(abs),Tire_rl->fzcp_Force(abs),Tire_rl->fycp_Force(abs),Tire_rl->fxcp_Force(abs)
#Time(sec),Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real
1.700000E+00,5932.680176,-3932.146484,82.839493,1816.867065,-1617.316650,-117.890533,1057.112305,-816.742615,161.010513,6620.425293,-5249.153320,-429.827881
1.710000E+00,5794.953125,-3919.392334,-92.353462,1873.879272,-1666.731323,-135.431824,1000.635071,-750.069092,301.733185,6521.756836,-5178.528809,-30.160490
1.720000E+00,5656.505859,-3860.509277,128.193436,1941.319824,-1725.736816,-131.247162,993.290161,-747.180298,287.094696,6432.688965,-5101.744629,267.004181
1.730000E+00,5535.935547,-3875.443359,-603.843201,2008.880859,-1784.273315,-125.509979,1041.544800,-803.657532,222.633652,6371.326172,-5065.694824,288.791443
1.740000E+00,5474.914063,-3858.287354,-1441.062012,2061.323975,-1828.845215,-193.830780,1135.878296,-889.610168,176.026871,6351.004395,-5049.555664,331.910492
1.750000E+00,5491.609863,-3864.734863,-1174.294922,2089.878662,-1854.493774,-180.526520,1258.850342,-988.957458,162.872894,6391.510254,-4539.041016,2168.073486
1.760000E+00,5560.548828,-3868.301270,-503.226135,2092.155518,-1856.249146,-184.867691,1384.170044,-1088.647583,139.886490,6453.634766,-4805.413574,1701.634888
1.770000E+00,5655.270508,-3864.980957,-214.348358,2073.061035,-1839.780273,-185.939514,1486.735107,-1165.826172,120.653450,6534.564453,-4985.358887,1292.613403
1.780000E+00,5770.294434,-3869.401611,-88.885544,2032.139038,-1804.626343,-183.991684,1543.808960,-1205.422485,103.508224,6617.978516,-5101.773438,980.403137
1.790000E+00,5884.751953,-3877.347168,-35.092525,1975.729004,-1756.136230,-180.229889,1544.535767,-1202.004150,86.271278,6686.039551,-5173.533203,767.508118
1.800000E+00,5972.862793,-3885.335938,-9.020364,1914.593262,-1703.546875,-174.580093,1490.093140,-1158.552490,70.030441,6724.674805,-5210.200684,633.661194
1.810000E+00,6012.411621,-3892.490723,2.260998,1861.743774,-1658.089600,-168.202682,1390.755493,-1083.642578,55.298771,6725.733887,-5217.144531,553.167236
1.820000E+00,5991.461914,-3899.582275,-18.402786,1829.581421,-1630.432251,-166.797195,1264.915039,-991.098267,37.048302,6688.173828,-5200.905762,489.516083
1.830000E+00,5914.788574,-3903.265137,-47.488155,1823.880127,-1625.636353,-170.663101,1136.045044,-897.330261,18.547817,6622.167480,-5167.535156,442.134308
1.840000E+00,5799.493164,-3899.895508,-69.908730,1844.557373,-1643.691406,-177.908539,1027.143799,-818.727356,3.140671,6544.163086,-5125.344727,416.071350
1.850000E+00,5670.040527,-3889.020996,-85.441864,1887.540649,-1681.057617,-187.616119,957.851807,-770.254089,-9.860855,6471.603516,-5084.066406,408.921631
1.860000E+00,5554.054199,-3874.261719,-93.387772,1944.854736,-1730.799683,-198.639740,940.479980,-761.867615,-22.302885,6420.372070,-5052.789063,417.279572
1.870000E+00,5476.061523,-3861.514404,-83.207634,2005.614258,-1783.558716,-207.532608,977.340454,-795.545654,-33.774574,6401.407715,-5037.112793,444.364746
1.880000E+00,5453.199219,-3857.432617,-65.104935,2057.128174,-1828.396973,-212.515640,1061.398193,-865.340637,-43.240318,6419.156250,-5040.414551,478.890289
1.890000E+00,5491.746582,-3865.069580,-49.950859,2087.976563,-1855.408936,-214.926514,1176.721680,-957.657776,-49.670368,6469.779297,-5061.743652,505.093597
1.900000E+00,5583.996094,-3880.841797,-32.036972,2091.711182,-1859.074219,-213.640091,1301.554932,-1054.018311,-48.729668,6540.808105,-5093.607422,522.396667
1.910000E+00,5710.913574,-3898.012939,-12.323709,2067.539307,-1838.703857,-208.019791,1412.641357,-1135.504517,-37.910667,6615.411133,-5126.564453,529.738953
1.920000E+00,5846.560059,-3911.046387,-3.369543,2019.573486,-1797.720947,-200.508438,1488.790283,-1186.545410,-21.767357,6676.652344,-5152.540039,519.945801
1.930000E+00,5963.028809,-3917.170654,-6.844993,1956.429443,-1743.470581,-192.835114,1516.217041,-1198.880615,-6.750751,6710.617188,-5164.608398,495.247375
1.940000E+00,6037.104492,-3916.331055,-11.042045,1888.984375,-1685.364258,-184.235367,1491.632080,-1172.522339,4.898239,6710.356445,-5158.516113,469.440796
1.950000E+00,6054.008301,-3910.149658,-12.923737,1829.744995,-1634.266602,-175.239685,1420.827881,-1113.530029,12.190549,6676.073242,-5134.266113,451.403320
1.960000E+00,6009.735352,-3901.120361,-36.911427,1791.522705,-1601.271729,-171.287766,1317.713013,-1033.136108,10.005494,6613.702148,-5096.993164,426.297150
1.970000E+00,5915.527832,-3888.078613,-67.427513,1781.366089,-1592.578491,-173.579544,1203.189575,-946.427612,0.994372,6537.482910,-5052.805664,403.952942
1.980000E+00,5792.330078,-3869.728760,-92.208054,1800.578369,-1609.365845,-181.358688,1099.593140,-869.216309,-10.801273,6464.044434,-5009.135254,393.500610
1.990000E+00,5665.418945,-3847.032227,-105.245956,1845.366089,-1648.337646,-192.667587,1026.908936,-815.989685,-22.864853,6408.174316,-4973.103516,399.843353
2.000000E+00,5560.356934,-3824.217041,-108.768822,1908.532837,-1703.184326,-206.325729,999.680298,-797.684143,-35.830650,6381.047852,-4950.848633,418.530090
2.010000E+00,5497.578613,-3805.939697,-95.040543,1979.932251,-1765.118896,-218.753204,1023.540405,-818.320129,-48.831264,6387.353516,-4944.193359,451.074341
2.020000E+00,5488.692871,-3795.740234,-70.348450,2047.208374,-1823.457520,-227.260239,1095.062744,-874.482178,-60.456280,6424.645996,-4952.043945,487.956696
2.030000E+00,5534.709961,-3793.597168,-47.161793,2097.803467,-1867.309082,-231.977356,1202.184082,-955.487366,-68.924522,6483.873047,-4970.328613,514.297791
2.040000E+00,5624.580566,-3794.815918,-27.347473,2123.081543,-1889.229858,-232.838516,1326.021606,-1045.176147,-70.510727,6550.204102,-4991.270508,524.918762
2.050000E+00,5737.958984,-3792.913818,-11.633889,2119.949219,-1886.585938,-229.044525,1444.742920,-1125.818970,-61.609104,6607.660645,-5006.490234,521.110840
2.060000E+00,5849.946289,-3783.545166,-6.265163,2090.706299,-1861.310791,-222.180405,1537.057495,-1181.942505,-44.507214,6642.712891,-5009.795898,502.271851
2.070000E+00,5935.799805,-3765.955811,-15.849883,2042.487305,-1819.485596,-214.728851,1586.656616,-1203.961914,-26.257229,6646.535645,-4997.616699,470.189636
2.080000E+00,5977.208984,-3741.484619,-27.840775,1984.913208,-1769.425781,-206.126312,1586.368164,-1189.967773,-10.693631,6618.053223,-4968.887695,439.823425
2.090000E+00,5964.776367,-3712.696289,-39.974232,1929.793213,-1721.357788,-197.027115,1537.936279,-1144.021362,-0.539402,6562.692871,-4926.343262,418.619476
2.100000E+00,5900.167969,-3681.494385,-52.813103,1889.103516,-1685.672485,-189.738922,1451.527588,-1074.794312,2.495373,6491.255859,-4875.441406,408.451660
2.110000E+00,5795.729980,-3649.481934,-80.155930,1873.119751,-1671.255859,-189.774872,1344.770752,-994.900574,-4.896335,6417.697266,-4824.128418,396.934784
2.120000E+00,5672.892090,-3616.210693,-103.749748,1885.466797,-1681.267090,-196.182816,1239.146484,-918.334229,-17.453745,6357.171875,-4778.306152,396.001038
2.130000E+00,5555.595703,-3583.084717,-118.289764,1924.715210,-1714.373657,-208.415329,1155.663452,-858.819824,-32.700554,6321.266602,-4743.083984,406.829834
2.140000E+00,5465.685547,-3552.548340,-117.624489,1984.856201,-1765.252686,-223.416290,1110.844604,-827.181641,-48.454082,6315.956543,-4720.550781,430.978455
2.150000E+00,5419.203125,-3527.088623,-101.472549,2057.501709,-1826.517090,-238.180679,1114.288208,-829.502014,-64.330681,6340.685547,-4709.813477,463.816437
2.160000E+00,5423.029785,-3506.831299,-69.974342,2131.801758,-1888.737915,-248.075989,1166.924194,-865.241699,-77.915871,6388.220703,-4706.591309,501.132294
2.170000E+00,5474.149414,-3489.837646,-40.988293,2195.377441,-1941.153564,-253.820221,1261.185669,-927.227295,-88.442825,6446.334961,-4705.898926,523.917053
2.180000E+00,5559.432617,-3471.514404,-22.814829,2237.737061,-1974.766479,-256.518219,1381.663940,-1002.353943,-93.168175,6499.717773,-4700.997559,524.014709
2.190000E+00,5658.303223,-3446.613281,-10.003859,2253.825439,-1985.393555,-254.464157,1508.449951,-1074.958984,-86.958183,6534.246582,-4685.016113,509.856110
2.200000E+00,5747.456543,-3412.871826,-7.951617,2243.588379,-1973.113770,-248.528839,1620.256470,-1130.408447,-70.089745,6539.905762,-4654.297852,483.734802
2.210000E+00,5805.667969,-3371.251465,-18.775066,2212.155273,-1942.392212,-241.060257,1698.501099,-1158.698608,-48.803635,6512.770020,-4607.956055,449.839508
2.220000E+00,5818.624512,-3324.127930,-34.222301,2167.600830,-1900.197388,-232.099701,1731.335815,-1156.242188,-28.892080,6456.184570,-4547.387695,420.183716
2.230000E+00,5781.277832,-3274.377197,-53.365707,2120.226807,-1855.345581,-223.188324,1715.431274,-1125.242065,-16.057564,6379.362305,-4476.879883,399.027161
2.240000E+00,5698.926270,-3223.650879,-70.853279,2081.596924,-1817.659546,-215.663223,1656.669312,-1072.262695,-11.964291,6295.544922,-4401.948242,391.657288
2.250000E+00,5585.703125,-3167.441895,-38.427414,2062.305420,-1796.017700,-199.109314,1568.476807,-1005.646301,-34.889507,6218.967773,-4328.991211,394.488373
2.260000E+00,5461.703613,-3100.116943,30.988770,2069.248047,-1796.025757,-206.930359,1468.871704,-932.090759,-259.450226,6162.513672,-4264.540527,387.937134
2.270000E+00,5348.716309,-3026.851074,36.710712,2104.147705,-1819.041382,-218.423660,1385.934570,-863.114075,-353.163300,6133.945313,-4218.570801,308.687988
2.280000E+00,5268.329102,-2882.159424,1099.684204,2163.432861,-1862.064453,-217.549545,1336.172363,-824.440796,-174.839264,6136.629395,-4090.611328,1228.737549
2.290000E+00,5212.186523,-2826.403809,628.211914,2244.617432,-1922.473267,-237.411819,1326.742676,-792.422485,-281.798950,6163.016113,-4122.834473,739.320557
2.300000E+00,5209.976563,-2760.682373,201.161118,2336.024902,-1988.157959,-267.059418,1368.383179,-788.863403,-239.184830,6207.389160,-4112.472168,576.608093
2.310000E+00,5253.945801,-2674.749512,-23.247414,2425.189453,-2048.406982,-281.183716,1457.830444,-803.138611,-207.418839,6250.906250,-4081.501953,547.727234
2.320000E+00,5324.089355,-2567.662598,-68.070206,2499.891357,-2093.259033,-320.148224,1586.755737,-824.357849,-174.944046,6277.431152,-4036.955078,535.374573
2.330000E+00,5395.689941,-2443.427490,-101.374474,2554.328857,-2118.524414,-310.788849,1738.509888,-837.428406,-130.223694,6274.142090,-3970.044434,603.355347
2.340000E+00,5445.982910,-2302.555420,-110.653442,2586.982178,-2123.093994,-304.734344,1892.741699,-829.510498,50.851128,6233.320313,-3892.278809,591.276978
2.350000E+00,5454.292480,-2171.518555,-552.071350,2601.600342,-2110.449463,-297.773315,2027.595337,-799.215698,20.768976,6153.731445,-3827.804688,140.148499
2.360000E+00,5415.938477,-2027.805420,-671.247986,2603.542725,-2083.179443,-288.665833,2126.995850,-745.847778,12.392797,6044.938965,-3698.890381,361.760681
2.370000E+00,5330.498047,-1849.119507,-86.510574,2600.578125,-2048.377686,-283.658356,2181.305420,-665.321106,-45.904057,5916.836426,-3568.751709,405.298645
2.380000E+00,5195.244141,-1674.852905,2.110750,2604.338623,-2016.270508,-279.086517,2190.509766,-566.723877,-80.590630,5785.041504,-3439.273682,413.541290
2.390000E+00,5030.662109,-1500.561157,9.531657,2626.428467,-1993.418701,-278.707855,2163.703369,-462.735321,-108.535469,5664.382324,-3309.829102,428.385773
2.400000E+00,4858.804688,-1323.525757,9.523774,2675.336426,-1983.655640,-293.290222,2118.140381,-360.521729,-147.469330,5566.898438,-3187.000488,396.312561
2.410000E+00,4699.699707,-1142.807495,3.268588,2753.549561,-1985.548584,-309.836761,2074.244629,-257.690491,-277.551422,5498.594238,-3065.933105,407.410217
2.420000E+00,4571.408691,-948.059753,265.545868,2860.216064,-1996.328735,-326.368469,2056.399170,-172.258789,-242.788040,5459.331055,-2947.305664,486.639221
2.430000E+00,4479.338379,-756.807129,309.164734,2990.498535,-2008.304810,-347.736023,2080.072510,-87.425034,-236.611694,5441.416504,-2832.880127,528.771301
2.440000E+00,4425.917969,-576.707336,49.759743,3137.447510,-2011.427002,-367.303802,2156.869873,-0.036128,-231.015106,5431.734375,-2713.615723,551.204163
2.450000E+00,4405.623535,-385.795349,33.749752,3291.035400,-1996.058472,-375.056122,2290.933350,92.333122,-224.119431,5414.240234,-2582.547607,576.353760
2.460000E+00,4399.620605,-192.570053,57.248295,3439.983643,-1955.607910,-390.805786,2476.735596,196.951843,-209.581772,5373.063965,-2438.238770,579.593994
2.470000E+00,4386.728027,-2.910050,68.977409,3574.789307,-1886.640625,-397.563354,2698.855713,317.387115,-187.865585,5295.077148,-2282.766846,476.631531
2.480000E+00,4347.476074,180.980179,77.860985,3690.739014,-1787.693848,-388.669312,2935.526367,451.726685,-130.790131,5175.061523,-2097.968262,523.224487
2.490000E+00,4267.013672,354.254425,46.460896,3788.014160,-1663.823120,-384.777802,3161.844482,601.673584,-131.799301,5014.684570,-1901.080444,466.896606
2.500000E+00,4138.830078,520.969360,61.987926,3870.333008,-1519.265503,-376.846649,3355.799561,756.484253,-121.786583,4823.194336,-1685.548706,466.957428
2.510000E+00,3964.574951,675.555054,46.212460,3943.416748,-1360.401245,-367.666656,3501.935303,911.666382,-124.430771,4614.415039,-1461.275391,456.882813
2.520000E+00,3754.302490,816.573303,29.528109,4016.259766,-1193.171997,-354.497070,3594.992432,1059.500977,-113.315376,4404.220215,-1234.137573,459.740387
2.530000E+00,3524.132080,942.326172,11.770928,4098.709473,-1021.356140,-355.428223,3640.785400,1198.544434,-118.303551,4209.586426,-1010.419800,471.419556
2.540000E+00,3293.818115,1052.300293,-17.396914,4201.490723,-848.453735,-371.983429,3655.386719,1328.767334,-142.277145,4043.101074,-797.392883,479.687134
2.550000E+00,3082.386719,1147.888428,-34.746685,4328.106934,-677.549805,-360.995422,3661.696533,1446.894165,-65.995674,3908.346436,-596.827393,516.823303
2.560000E+00,2904.172607,1232.029785,-239.040176,4478.294922,-502.377411,-375.725800,3681.823975,1580.449829,-362.453674,3805.431152,-406.944153,527.774353
2.570000E+00,2771.760742,1317.653320,-375.992859,4646.847656,-335.026337,-365.690887,3744.937012,1687.211792,164.699203,3727.646240,-233.016281,541.921692
2.580000E+00,2682.628418,1394.542603,-170.752060,4826.378418,-157.340042,-380.659393,3855.169922,1835.214355,-140.042084,3662.234131,-58.450974,555.898560
2.590000E+00,2627.079346,1468.940796,-16.272226,5006.683594,1.151832,-349.117676,4027.388916,1987.790649,-210.182281,3595.296143,95.907288,574.596924
2.600000E+00,2593.455566,1541.257080,67.379761,5174.628906,152.659393,-267.964813,4251.179688,2153.619873,-215.291199,3513.608154,239.963898,569.886719
2.610000E+00,2565.458740,1605.450684,117.679855,5319.561523,311.670898,-254.373520,4505.969238,2329.365967,-214.703323,3407.600342,387.551880,696.354309
2.620000E+00,2526.487305,1649.527100,231.855209,5431.733398,474.427856,-336.306244,4763.685059,2515.981445,-387.028229,3272.123047,513.864441,553.141724
2.630000E+00,2464.696777,1652.415649,563.148010,5510.251465,635.891113,-342.007690,4997.502930,2687.050293,-46.295528,3110.948242,640.626709,662.133850
2.640000E+00,2369.872559,1646.836426,528.773743,5560.075684,803.405090,-359.241852,5174.490234,2851.978027,14.397141,2932.605225,750.340332,498.061462
2.650000E+00,2241.959717,1622.121460,339.201874,5587.641602,972.803223,-329.691742,5280.644531,2999.743408,14.944729,2751.697998,847.034241,437.481262
2.660000E+00,2090.826172,1565.658447,173.359497,5602.373047,1147.052246,-272.298462,5312.617188,3124.786377,8.102964,2582.218994,929.252441,416.763672
2.670000E+00,1936.010620,1488.805908,79.769920,5615.520996,1329.640381,-338.011475,5278.892090,3226.535156,-4.651862,2437.856934,998.963928,411.217010
2.680000E+00,1790.125488,1409.022827,9.962300,5639.209961,1517.322021,-455.952728,5201.296875,3311.299316,-28.767929,2329.866943,1063.835083,401.419678
2.690000E+00,1665.774414,1339.490112,-166.176834,5679.251465,1686.356689,-352.606018,5107.972168,3374.483643,-64.672775,2261.327637,1136.308350,-13.837748
2.700000E+00,1580.618164,1286.500854,-208.778503,5736.874512,1843.145020,-311.034424,5032.406250,3398.243164,193.309433,2235.867920,1195.395264,218.780823
2.710000E+00,1540.945313,917.526855,1255.084229,5810.962402,2108.340820,-49.053032,5000.030273,2787.576660,3417.060791,2241.284912,1306.006958,472.075592
2.720000E+00,1522.159424,1117.306519,774.502075,5902.725098,2342.161133,-218.729950,4943.604004,3331.141602,1668.526001,2276.650391,1414.402710,501.895721
2.730000E+00,1546.343140,1185.265991,629.885254,6005.912598,2430.295410,-298.785553,5010.007813,3537.401123,477.061920,2324.989746,1475.995239,500.085968
2.740000E+00,1593.836426,1257.172241,521.960999,6104.021973,2489.283447,-110.301758,5160.417480,3652.665283,31.933800,2360.030518,1523.336792,501.731354
2.750000E+00,1651.418823,1328.505615,432.655853,6180.550293,2555.595703,-225.228928,5349.031250,3759.319824,-282.818451,2370.058838,1556.314697,497.543213
2.760000E+00,1701.732544,1389.858521,344.197571,6225.629395,2618.953125,-280.084442,5540.742188,3840.915771,-127.898499,2348.762695,1571.905151,478.223114
2.770000E+00,1730.231689,1427.922119,267.555908,6239.641602,2688.582031,-294.429901,5698.407715,3915.755371,-71.513275,2297.400635,1571.299927,448.720001
2.780000E+00,1728.905396,1437.312866,206.361115,6227.596191,2766.024658,-279.510620,5800.922852,3977.476318,-39.997257,2223.503906,1555.553589,423.556824
2.790000E+00,1695.027466,1417.180542,159.005524,6196.389160,2851.395508,-257.052185,5834.351563,4022.242432,-23.141853,2137.081055,1528.519409,405.667206
2.800000E+00,1631.969482,1371.817993,116.775330,6159.137695,2943.070313,-256.976349,5797.663574,4048.855225,-37.138618,2050.155029,1497.238403,387.647095
2.810000E+00,1550.730103,1310.320923,80.384735,6127.833008,3036.362061,-256.153687,5705.904785,4055.820313,-60.036900,1976.250000,1469.695190,375.834656
2.820000E+00,1464.865723,1243.709106,52.063129,6112.229004,3127.576172,-249.630951,5582.553711,4045.108398,-79.656258,1925.560913,1452.972534,375.879639
2.830000E+00,1389.053711,1184.606079,28.408497,6119.661621,3214.098145,-258.102203,5457.784668,4025.668457,-106.641190,1905.527832,1454.010986,383.583862
2.840000E+00,1336.113403,1143.905151,9.601338,6150.159668,3292.145020,-267.751648,5360.943848,4009.014648,-128.488754,1917.659180,1474.922974,399.625763
2.850000E+00,1315.170166,1129.561646,-5.228889,6199.742188,3359.222412,-275.821503,5315.437012,4007.492920,-141.027115,1958.078369,1513.991699,421.478058
2.860000E+00,1328.856567,1143.638184,-11.162747,6262.543945,3414.067627,-262.701202,5332.446777,4027.644531,-124.910629,2017.125732,1563.879761,454.074280
2.870000E+00,1375.550049,1185.032104,-10.950523,6327.366699,3457.975342,-256.691101,5413.089355,4072.314209,-100.463631,2083.660889,1618.208618,486.040466
2.880000E+00,1446.864990,1246.732178,-6.766904,6382.587891,3492.509766,-259.941071,5544.766113,4136.407715,-76.488144,2143.804688,1668.462158,506.586700
2.890000E+00,1529.685425,1317.391846,3.327057,6420.051758,3520.556641,-258.176117,5704.167969,4209.139648,-46.927120,2185.047119,1705.792725,515.162842
